Title,Author,URL
A Letter from the Editors,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/a-letter-from-the-editors/
Op-Ed: Porn is Worse Here,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/op-ed-porn-is-worse-here/
Omance Goes Oorly,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/omance-goes-oorly/
Naughty: Venn Diagrams With a Third Circle,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/naughty-venn-diagrams-with-a-third-circle/
We ‘Ship Shipping Interns With Shipping Internships,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/we-ship-shipping-interns-with-shipping-internships/
Top Five Reasons to Sleep with Me,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/top-five-reasons-to-sleep-with-me/
Op-Ed: I’m Already Annoyed by My Roomate’s Laugh Track,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/op-ed-im-already-annoyed-by-my-roomates-laugh-track/
"Three Dead, Four Wounded in Deadly Political Correctness Attack",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/three-dead-four-wounded-in-deadly-political-correctness-attack/
Drinking sweet tea above the Mason-Dixon is cultural appropriation,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/drinking-sweet-tea-above-the-mason-dixon-is-cultural-appropriation/
12 Apostles Ranked According to Attractiveness,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/12-apostles-ranked-according-to-attractiveness/
Donald Trump Receives a Human Heart: How Will This Change the Election?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/donald-trump-receives-a-human-heart-how-will-this-change-the-election/
I’m Glad I Can Finally Masturbate Without My Mom Knowing,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/im-glad-i-can-finally-masturbate-without-my-mom-knowing/
Five Tips for Avoiding Existential Dread in College,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-tips-for-avoiding-existential-dread-in-college/
Point: All My Feelings Are Valid,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/point-all-my-feelings-are-valid/
Counterpoint: You Are Crying at a Cheerio,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/counterpoint-you-are-crying-at-a-cheerio/
Five Jewish Boys My Daughter Should Date,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-jewish-boys-my-daughter-should-date/
Letter From the Office of Admissions,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/letter-from-the-office-of-admissions/
Dean Ellison Awakens from Week-Long Bender with No Memory of Welcome Letter,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/dean-ellison-awakens-from-week-long-bender-with-no-memory-of-welcome-letter/
10 Times Your Lab Partner Wasn’t Actually Flirting with You,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/10-times-your-lab-partner-wasnt-actually-flirting-with-you/
"Your Guide to the College Campus, Ghost by Ghost",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/your-guide-to-the-college-campus-ghost-by-ghost/
University Administration Announces Exciting Series of Publicity Stunts,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/university-administration-announces-exciting-series-of-publicity-stunts/
First Year Drops All Four Classes In Order To Focus On Student Council,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-year-drops-all-four-classes-in-order-to-focus-on-student-council/
Nerd Pretends to Follow MLB For World Series,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/nerd-pretends-to-follow-mlb-for-world-series/
Quiz: Donald Trump Quote or Nickelback Lyric?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/quiz-donald-trump-quote-or-nickelback-lyric/
"Your Favorite Presidential Candidates, Reimagined as Disney Princesses",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/your-favorite-presidential-candidates-reimagined-as-disney-princesses/
Sexy Steve Irwin/Stingray Costume Pulled From Shelves,Breck Radulovic,https://chicagoshadydealer.com/index.php/2013/03/16/sexy-steve-irwin-stingray-costume-pulled-from-shelves/
Climate Study Finds Place With Highest Temperature Extremes Hot Pocket in Lab Microwave,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/climate-study-finds-place-with-highest-temperature-extremes-hot-pocket-in-lab-microwave/
Overconfident First Year Takes All of Floor’s Condoms,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/overconfident-first-year-takes-all-of-floors-condoms/
How to Make Your Couple’s Costume Work Post-Breakup,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-to-make-your-couples-costume-work-post-breakup/
I Love The New Direction Packed Is Taking,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-love-the-new-direction-packed-is-taking/
A New Approach to Love: This New Dating App Allows You to Connect With People in your SOSC Class,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/a-new-approach-to-love-this-new-dating-app-allows-you-to-connect-with-people-in-your-sosc-class/
I Don’t Know Whether I Want to Spend Family Weekend With My Parents or the Pope,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-dont-know-whether-i-want-to-spend-family-weekend-with-my-parents-or-the-pope/
10 Negs That’ll Seduce Any HUM Professor,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/10-negs-thatll-seduce-any-hum-professor/
Uber Pool With Forty Clowns Surprisingly Comfortable,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/uber-pool-with-forty-clowns-surprisingly-comfortable/
First Years to Skip One Year of Human Interaction with AP Credit,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-years-to-skip-one-year-of-human-interaction-with-ap-credit/
First Year Struggles to Hide Stolen Condoms Before Family Weekend,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-year-struggles-to-hide-stolen-condoms-before-family-weekend/
Four Things to Do When You’re Sexiled,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/four-things-to-do-when-youre-sexiled/
What Do You Mean You Didn’t Like My Indian Chief Costume?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/what-do-you-mean-you-didnt-like-my-indian-chief-costume/
Handy Rationalizations for Not Filling Out a Work Order,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/handy-rationalizations-for-not-filling-out-a-work-order/
Complaint: My U-Pass is Stuck in My Vagina,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/complaint-my-u-pass-is-stuck-in-my-vagina/
This Church is Loud Enough That You Can Probably Fart Without Anyone Noticing,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/this-church-is-loud-enough-that-you-can-probably-fart-without-anyone-noticing/
University Transfers to New Bone Based Meal Plan with Bone Appetite,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/university-transfers-to-new-bone-based-meal-plan-with-bone-appetite/
"Five Fun, Unique Places to Throw Up in Your Residence Hall",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-fun-unique-places-to-throw-up-in-your-residence-hall/
Op-Ed: We Need to Put a Woman on the Maroon Dollar,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/op-ed-we-need-to-put-a-woman-on-the-maroon-dollar/
Future Campus Architecture Plans Revealed,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/future-campus-architecture-plans-revealed/
Crying Student Ruins Vibe of Campus Tour,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/crying-student-ruins-vibe-of-campus-tour/
“Noodles” Exposed: What’s Really on the ‘Etc.’ Menu Will Shock You,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/noodles-exposed-whats-really-on-the-etc-menu-will-shock-you/
"New in Literature: Fifty Shades of Maroon,  a Glimpse into the Secret Life of Dean John W. Boyer",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/new-in-literature-fifty-shades-of-maroon-a-glimpse-into-the-secret-life-of-dean-john-w-boyer/
University Announces Committee on Public Safety,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/university-announces-committee-on-public-safety/
12 Things I got from Shower Sex and Only One of Them is Syphilis,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/12-things-i-got-from-shower-sex-and-only-one-of-them-is-syphilis/
Top Ten UChicago Christmas Kinks,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/top-ten-uchicago-christmas-kinks/
Russian Cyber-Intelligence Retaliation Reveals Four of Eleven Secret Herbs & Spices,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/russian-cyber-intelligence-retaliation-reveals-four-of-eleven-secret-herbs-spices/
Local First-Year Does Awesome Borat Voice,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/local-first-year-does-awesome-borat-voice/
Five Reasons Why Air Bud Deserved to win Bob Dylan’s Nobel Prize,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-reasons-why-air-bud-deserved-to-win-bob-dylans-nobel-prize/
Introducing the New Culturally-Neutral Holiday Everyone’s Talking About: Fistmas,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/introducing-the-new-culturally-neutral-holiday-everyones-talking-about-fistmas/
Linguists Plead for Desexualization of “Girth”,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/linguists-plead-for-desexualization-of-girth/
Kid Behind Me Won’t Stop Answering Rhetorical Questions in Class,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/kid-behind-me-wont-stop-answering-rhetorical-questions-in-class/
OMG Christmas and Hanukkah are going to be on the same day!,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/omg-christmas-and-hanukkah-are-going-to-be-on-the-same-day/
10 Reasons to Have Sex with Everyone in Your House,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/10-reasons-to-have-sex-with-everyone-in-your-house/
My Little Pony Could Beat Up Your Little Pony,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/my-little-pony-could-beat-up-your-little-pony/
How Can I Get My Roommate to Stop Masturbating to Christmas Music?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-can-i-get-my-roommate-to-stop-masturbating-to-christmas-music/
Our Five Favorite New Pokémon (Please Don’t Masturbate to This),Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/our-five-favorite-new-pokemon-please-dont-masturbate-to-this/
"Since I Feel Comfortable Speaking Freely at This University, Here Are a Few Unpopular Opinions About Mad Men",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/since-i-feel-comfortable-speaking-freely-at-this-university-here-are-a-few-unpopular-opinions-about-mad-men/
Am I Happy in this Relationship or Am I Just Passing Math?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/am-i-happy-in-this-relationship-or-am-i-just-passing-math/
How To Tell If Your Tinder Date Is Actually Danny DeVito In Drag,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-to-tell-if-your-tinder-date-is-actually-danny-devito-in-drag/
Pardoned Presidential Turkey Protests for Right to Die,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/pardoned-presidential-turkey-protests-for-right-to-die/
Admissions Office Announces Exciting New Diversity Initiative,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/admissions-office-announces-exciting-new-diversity-initiative/
"Bob Avakian has best Quarter yet, Announces 5 New Series",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/bob-avakian-has-best-quarter-yet-announces-5-new-series/
FDA Approves Fuckboy Cones,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/fda-approves-fuckboy-cones/
"University Administration Announces New Bullshit, Half Thought-Out Change With No Prior Consultation",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/university-administration-announces-new-bullshit-half-thought-out-change-with-no-prior-consultation/
Ho Ho Ho! Why is my House Getting Closer to the Water Every Year?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/ho-ho-ho-why-is-my-house-getting-closer-to-the-water-every-year/
UCPD Announces Plans to Float Hyde Park 200 Feet Above Rest of South Side,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/ucpd-announces-plans-to-float-hyde-park-200-feet-above-rest-of-south-side/
"OP-ED: Fuck, You’re Writing Another Paper About Carlos Santana, Aren’t You?",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/op-ed-fuck-youre-writing-another-paper-about-carlos-santana-arent-you/
Perfect Holiday Gifts for that One Friend Who Struggles with Object Permanence,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/perfect-holiday-gifts-for-that-one-friend-who-struggles-with-object-permanence/
"United States Agree to Amicable Separation, Splits into Seven New Countries",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/united-states-agree-to-amicable-separation-splits-into-seven-new-countries/
Tragedy Strikes! Area Woman Gouges Chapstick with Chapstick Cap,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/tragedy-strikes-area-woman-gouges-chapstick-with-chapstick-cap/
Visiting Professor Revealed to Be Swarm of Locusts in Tweed Suit,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/visiting-professor-revealed-to-be-swarm-of-locusts-in-tweed-suit/
Study Confirms You’d Look Really Cool Cruising Around on that Longboard,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/study-confirms-youd-look-really-cool-cruising-around-on-that-longboard/
Move Over Fruitcake! People have a lot of questions about Soda Bread,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/move-over-fruitcake-people-have-a-lot-of-questions-about-soda-bread/
Opinion: Non-Biology Students Should Get to Do Dissections Too,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/opinion-non-biology-students-should-get-to-do-dissections-too/
Texas School Lunches Add “Down-Home Pulled Pork BBQ” as Food Group,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/texas-school-lunches-add-down-home-pulled-pork-bbq-as-food-group/
Nose Goes,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/nose-goes/
Op-Ed: Why is Everyone in My Family Thankful for Greg Kinnear?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/op-ed-why-is-everyone-in-my-family-thankful-for-greg-kinnear/
Bruce Wayne’s Wife Annoyed All Bruce Does Is Put “Bat” Before Existing Sex Position,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/bruce-waynes-wife-annoyed-all-bruce-does-is-put-bat-before-existing-sex-position/
"Opinion: If You Eat Prosciutto, You Are No Longer a Member of the Proletariat",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/opinion-if-you-eat-prosciutto-you-are-no-longer-a-member-of-the-proletariat/
Kellogg’s “Rasputin-O’s” Not Selling So Well in Russia,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/kelloggs-rasputin-os-not-selling-so-well-in-russia/
"Silver Lining: She Might Not Be President, But Hillary Clinton Is Our New IOP Fellow!",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/silver-lining-she-might-not-be-president-but-hillary-clinton-is-our-new-iop-fellow/
Five Ways to Have a Great Girls Night In! (sponsored by New Target™ on 53rd),Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-ways-to-have-a-great-girls-night-in-sponsored-by-new-target-on-53rd/
Everyone Has a Price. Mine Is Three Pickles.,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/everyone-has-a-price-mine-is-three-pickles/
Ten Flavors of Chitterlings for Your Holiday Season,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/ten-flavors-of-chitterlings-for-your-holiday-season/
Catholic Church Condemns Stem Cells as Tree Demons,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/catholic-church-condemns-stem-cells-as-tree-demons/
Provost’s Typo Blamed for Epidemic of Open Intercourse All over Campus,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/provosts-typo-blamed-for-epidemic-of-open-intercourse-all-over-campus/
In Memoriam: 100 Safe Spaces We Lost This Year,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/in-memoriam-100-safe-spaces-we-lost-this-year/
How to Avoid Eye-Contact with Students Trying to Raise Money for Causes You Support,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-to-avoid-eye-contact-with-students-trying-to-raise-money-for-causes-you-support/
Local Boy Enjoys Peeling Cheese More Than Eating It,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/local-boy-enjoys-peeling-cheese-more-than-eating-it/
An Excerpt from the Syllabus for the New “David Foster Wallace Circle Jerk” HUM Section,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/an-excerpt-from-the-syllabus-for-the-new-david-foster-wallace-circle-jerk-hum-section/
Op-Ed: I Have No Idea How Rechargeable Batteries Work and Neither Do You,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/op-ed-i-have-no-idea-how-rechargeable-batteries-work-and-neither-do-you/
Sexting Over Venmo: As Easy As It Sounds,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/sexting-over-venmo-as-easy-as-it-sounds/
How Can I Be A Good Boy If the Concept of Good Is Arbitrary and Flawed,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-can-i-be-a-good-boy-if-the-concept-of-good-is-arbitrary-and-flawed/
Apartment Infested with Mugs,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/apartment-infested-with-mugs/
Area Student Believes Love of Dogs Unique,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/area-student-believes-love-of-dogs-unique/
"“There’s No Money for a Living Wage,” Announces Zimmer from $30 Million Dollar Francis and Rose Yuen Center in Hong Kong",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/theres-no-money-for-a-living-wage-announces-zimmer-from-30-million-dollar-francis-and-rose-yuen-center-in-hong-kong/
Six Best Sexual Positions On The Israeli Palestine Conflict,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/six-best-sexual-positions-on-the-israeli-palestine-conflict/
Classmate Insists All His Essays Be Called Manifestos,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/classmate-insists-all-his-essays-be-called-manifestos/
Food And Drug Administration Issues Report Declaring “Both are Pretty Nice”,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/food-and-drug-administration-issues-report-declaring-both-are-pretty-nice-2/
"No, I’m Not a Fuccboi; Yes, I’m Sleeping with Both Girls in My SOSC Class",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/no-im-not-a-fuccboi-yes-im-sleeping-with-both-girls-in-my-sosc-class/
119th Congress to conduct all business via 4chan.org/pol,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/119th-congress-to-conduct-all-business-via-4chan-org-pol/
Ø  119th Congress to conduct all business via 4chan.org/pol,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/o-119th-congress-to-conduct-all-business-via-4chan-org-pol/
Food And Drug Administration issues report declaring “Both are Pretty Nice”,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/food-and-drug-administration-issues-report-declaring-both-are-pretty-nice/
Rat Poison: Not Just for Cutting Cocaine!,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/rat-poison-not-just-for-cutting-cocaine/
Kuvia: A Review,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/kuvia-a-review/
"Opinion: Reconstruction Will Provide Substantive, Lasting Progress",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/opinion-reconstruction-will-provide-substantive-lasting-progress/
Breaking: Pi Beta Phi Sacrifices Pledge in Satanic Arrowfest Ritual,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/breaking-pi-beta-phi-sacrifices-pledge-in-satanic-arrowfest-ritual/
"Eighth-Grade Sean Spicer Announces House Party Totally Full, Extremely Fun",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/eighth-grade-sean-spicer-announces-house-party-totally-full-extremely-fun/
Pierre Curie’s Wife Wins Nobel Prize in Chemistry,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/pierre-curies-wife-wins-nobel-prize-in-chemistry/
Three Million Participate in Civil War Enactment,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/three-million-participate-in-civil-war-enactment/
Amazing! This Man Turns Water into Wine! But His Radical Politics are Raising Some Eyebrows,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/amazing-this-man-turns-water-into-wine-but-his-radical-politics-are-raising-some-eyebrows/
Bronze Dagger 6S Officially Revealed,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/bronze-dagger-6s-officially-revealed/
President Trump Holds Press Conference To Read List of Black Friends,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/president-trump-holds-press-conference-to-read-list-of-black-friends/
High School Student Robert E. Lee Voted Most Likely To Secede,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/high-school-student-robert-e-lee-voted-most-likely-to-secede/
Exclusive: The Negotiation Over the Wall,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/exclusive-the-negotiation-over-the-wall/
We Are Living In A Post-Racial America,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/we-are-living-in-a-post-racial-america/
I Hate Spending So Much Time in the Reg,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-hate-spending-so-much-time-in-the-reg/
Tips for Giving Blowjobs with Wooden Teeth,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/tips-for-giving-blowjobs-with-wooden-teeth/
"God Inspired to Create Human Race by Jumanji Book, Not Movie",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/god-inspired-to-create-human-race-by-jumanji-book-not-movie/
Op-Ed: I Was in the Pool!,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/op-ed-i-was-in-the-pool/
"Shitty Club Gets RSO Status, Calls Itself the Shady Dealer",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/shitty-club-gets-rso-status-calls-itself-the-shady-dealer/
I Should Really Get Into This Housing Market,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-should-really-get-into-this-housing-market/
"CP: Nooo, You’re Drunk!!",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/cp-nooo-youre-drunk/
Former President Obama Dedicates New Tomb of the Unknown Drone,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/former-president-obama-dedicates-new-tomb-of-the-unknown-drone/
"Point: You’re Drunk, 21st Amendment",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/point-youre-drunk-21st-amendment/
How To Walk Through Athens Without Getting Catcalled By A Deity,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-to-walk-through-athens-without-getting-catcalled-by-a-deity/
President Lincoln assassinated after drafting the 1865 edition of the Gay Agenda,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/president-lincoln-assassinated-after-drafting-the-1865-edition-of-the-gay-agenda/
Six Things Every Schoolchild Should Know Before We Send Them To The Mines,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/six-things-every-schoolchild-should-know-before-we-send-them-to-the-mines/
There Are Missiles 90 Miles off the Shore of the US and Honestly I’m Kind of Turned On,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/there-are-missiles-90-miles-off-the-shore-of-the-us-and-honestly-im-kind-of-turned-on/
"Jimi Hendrix, Jim Morrison Announce Joint 28th Birthday Party",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/jimi-hendrix-jim-morrison-announce-joint-28th-birthday-party/
An Open Letter To The Volcano That RUINED My Sweet Sixteen,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/an-open-letter-to-the-volcano-that-ruined-my-sweet-sixteen/
University Upgrades “No Barriers” Program To “Very Tall Ladders” Program,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/university-upgrades-no-barriers-program-to-very-tall-ladders-program/
"Holy Shit, a Big Horse!",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/holy-shit-a-big-horse/
Chicago Scientists Discover that the First Eukaryotic Cell was a Giant Asshole,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/chicago-scientists-discover-that-the-first-eukaryotic-cell-was-a-giant-asshole/
"First White People Arrive in New World, Try to Turn Natives on to Gilmore Girls",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-white-people-arrive-in-new-world-try-to-turn-natives-on-to-gilmore-girls/
Betsy DeVos Cackles at Orphan Humbly Asking for More Gruel,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/betsy-devos-cackles-at-orphan-humbly-asking-for-more-gruel/
Lil Uzi Vert Receives Tearful Standing Ovation Following His Final Performance at Chicago’s Lyric Opera House,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/lil-uzi-vert-receives-tearful-standing-ovation-following-his-final-performance-at-chicagos-lyric-opera-house/
Senior Class Gift,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/senior-class-gift/
"Trump Administration Announces Executive Task Force on Inclusivity of the Gays, Illegals, and Blacks",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/trump-administration-announces-executive-task-force-on-inclusivity-of-the-gays-illegals-and-blacks/
Meryl Streep Stripped of Oscars for Performance Enhancing Drugs,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/meryl-streep-stripped-of-oscars-for-performance-enhancing-drugs/
Dwayne “The Rock” Johnson Loses Wrestling Match To James “The Paper” Thompson,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/dwayne-the-rock-johnson-loses-wrestling-match-to-james-the-paper-thompson/
Bill Clinton Would Like to Remind Populace He Only Had to Lie Once to Be Put on Trial,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/bill-clinton-would-like-to-remind-populace-he-only-had-to-lie-once-to-be-put-on-trial/
I Was Not Lost – I Chose to Leave,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-was-not-lost-i-chose-to-leave/
University Completes 80-Year Burton-Judson Hyphenation Project,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/university-completes-80-year-burton-judson-hyphenation-project/
Message from the Editorial Board,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/message-from-the-editorial-board/
